Codigo;Município;Area;Densidade;Distancia;RendaperCapita;Gini;Intensidadedapobreza;IDH;Populacaototal
250760;Juarez Távora (PB);113,6;62,2;79,63763874;81,17;0,49;51,37;0,552;7081
171180;Juarina (TO);483,1;4,8;241,3259051;127,21;0,6;53,56;0,677;2333
313665;Juatuba (MG);97,1;162,3;43,13228551;186,99;0,56;43,9;0,751;16389
250770;Juazeirinho (PB);463,8;32,1;189,1849723;76,15;0,52;55,19;0,581;14873
291840;Juazeiro (BA);6415,4;27,1;450,9531452;175,15;0,63;46;0,683;174567
230730;Juazeiro do Norte (CE);235,4;900;397,7476092;147,11;0,61;46,18;0,697;212133
220551;Juazeiro do Piauí (PI);842,2;5,3;121,9807631;50,98;0,56;65,75;0,539;4523
260825;Jucati (PE);109,3;88,7;191,0429524;65,58;0,56;58,37;0,553;9695
230740;Jucás (CE);940,7;24;330,5173107;65,56;0,61;64,6;0,597;22632
291845;Jucuruçu (BA);1443,2;8,6;465,2117164;81,79;0,63;59,82;0,583;12377
240610;Jucurutu (RN);966,4;17,9;201,9209644;105,55;0,59;50,89;0,637;17319
313670;Juiz de Fora (MG);1442,9;309,9;225,3225367;419,4;0,58;36,73;0,828;456796
510515;Juína (MT);26529,7;1,4;548,8747881;284,6;0,6;40,97;0,749;38017
352585;Jumirim (SP);56,9;38,5;127,8567297;282,18;0,48;31,61;0,795;2196
210565;Junco do Maranhão (MA);631,8;8,8;212,7713695;61,43;0,56;59,18;0,56;5533
250780;Junco do Seridó (PB);160,8;37,2;204,4358711;78,01;0,52;51,48;0,594;5968
352590;Jundiaí (SP);433;745,5;47,51893457;549,96;0,54;46,14;0,857;323397
411290;Jundiaí do Sul (PR);303,4;12,1;242,2298572;203,05;0,63;39,1;0,721;3659
270390;Jundiá (AL);120,2;38,4;83,12523277;61,72;0,52;56,54;0,56;4680
270400;Junqueiro (AL);221,6;105,1;86,09238001;81,1;0,6;61,34;0,615;23832
352600;Junqueirópolis (SP);584,4;29,1;541,7462813;244,49;0,54;40,95;0,766;17005
260830;Jupi (PE);151,2;81,5;183,8045313;91,43;0,59;58,05;0,609;12329
420917;Jupiá (SC);91,5;24,3;434,6571201;205,71;0,59;57,63;0,752;2220
352610;Juquiá (SP);822,8;24,9;132,9382296;228,66;0,59;49,11;0,742;20516
352620;Juquitiba (SP);522,8;50,6;61,25037205;210,65;0,51;41,39;0,754;26459
313680;Juramento (MG);431,6;9;332,2026223;102,9;0,53;47,9;0,68;3901
411295;Juranda (PR);349,6;23,3;376,7694618;193,71;0,59;43,01;0,731;8134
220553;Jurema (PI);1251,4;3,2;461,659688;61,8;0,56;61,2;0,543;4047
260840;Jurema (PE);147;93,3;156,454475;74,85;0,63;61,9;0,55;13741
250790;Juripiranga (PB);95,8;100,7;50,30592918;76,44;0,54;51,35;0,533;9647
250800;Juru (PB);485;20,7;329,1454188;62,82;0,59;62,24;0,561;10045
313690;Juruaia (MG);216,4;35,5;315,9772179;235,92;0,48;30,87;0,755;7680
130220;Juruá (AM);19485,6;0,6;671,8204128;74,2;0,73;69,55;0,546;6584
510517;Juruena (MT);3203,3;1,7;635,5508041;244,92;0,55;49,55;0,751;5448
150390;Juruti (PA);8342,8;3,7;846,2961206;55,18;0,61;63,51;0,63;31198
510520;Juscimeira (MT);2212,6;5,5;139,1878452;191,11;0,61;48,51;0,718;12063
291850;Jussara (BA);796,3;19,2;432,3767985;75,32;0,59;61,17;0,568;15339
411300;Jussara (PR);215,8;29,1;380,3855746;212,62;0,46;31,56;0,768;6299
521220;Jussara (GO);4106,9;4,9;194,4761516;211,53;0,58;37,53;0,74;20034
291855;Jussari (BA);358;21,1;268,51537;89,27;0,52;46,18;0,647;7556
291860;Jussiape (BA);525,4;19,1;338,8357587;98,44;0,5;48,86;0,66;10051
130230;Jutaí (AM);69857,4;0,3;749,2322046;60,79;0,82;69,64;0,533;22500
500515;Juti (MS);1616,8;3,1;268,7248513;152,03;0,61;50,63;0,71;4981
313695;Juvenília (MG);1099,7;6,5;617,5405413;67,07;0,58;59,64;0,625;7148
220552;Júlio Borges (PI);1336,6;3,6;602,6996329;51,37;0,6;65,48;0,593;4866
431120;Júlio de Castilhos (RS);1858,2;11;253,1986838;250,25;0,6;42,19;0,804;20416
352580;Júlio Mesquita (SP);128,5;32,4;365,3110608;203,87;0,54;37,32;0,755;4166
411310;Kaloré (PR);195,3;25,8;300,9489296;164,9;0,49;37,72;0,753;5044
313520;lagoas (MG);7325,3;8,7;482,9544984;117,16;0,66;62,93;0,699;63605
420920;Lacerdópolis (SC);69,1;31,4;298,923074;460,16;0,55;32,05;0,854;2173
313700;Ladainha (MG);868;18,2;336,7871689;72,04;0,54;55,97;0,609;15832
500520;Ladário (MS);341,1;44,9;348,0341022;219,67;0,6;47,04;0,775;15313
291870;Lafaiete Coutinho (BA);353,9;11,6;199,1612401;80,69;0,52;50,69;0,607;4102
313710;Lagamar (MG);1479,7;5,2;350,6441206;195,72;0,53;39,04;0,731;7710
280350;Lagarto (SE);962,5;86,4;63,06916077;109,63;0,56;50,66;0,614;83334
420930;Lages (SC);2651,4;59;176,5035668;335,45;0,61;40,93;0,813;157682
210570;Lago da Pedra (MA);1560,7;26;221,177519;97,2;0,61;50,12;0,607;40405
210580;Lago do Junco (MA);600;16,4;223,7951363;56,54;0,55;60,05;0,566;9833
210590;Lago Verde (MA);416;31,3;168,6980821;47,23;0,58;64,75;0,533;13038
250810;Lagoa (PB);183,6;26,4;342,2120601;70,68;0,5;50,72;0,575;4844
220555;Lagoa Alegre (PI);267,9;25,6;66,61995163;55,14;0,52;60,3;0,582;6849
240620;Lagoa d'Anta (RN);99,3;56,7;78,95236526;77,69;0,62;61,64;0,601;5629
270410;Lagoa da Canoa (AL);103,3;193,4;111,3455498;61,68;0,5;56,33;0,58;19988
171190;Lagoa da Confusão (TO);10602,5;0,6;157,3297137;159,52;0,63;51,28;0,67;6168
313720;Lagoa da Prata (MG);440,9;87,8;167,4719442;251,55;0,52;28,41;0,763;38758
250820;Lagoa de Dentro (PB);76,7;92;75,18337061;69,79;0,52;57,05;0,565;7086
240630;Lagoa de Pedras (RN);121,6;52,6;46,77467862;60,27;0,62;64,83;0,594;6395
220557;Lagoa de São Francisco (PI);183,7;31,6;153,9058218;47,03;0,54;63,9;0,537;5795
240640;Lagoa de Velhos (RN);112,6;23,5;76,87429173;77,3;0,56;57,18;0,63;2651
220556;Lagoa do Barro do Piauí (PI);1366,5;3,2;401,6484705;57,38;0,64;67,53;0,547;4450
260845;Lagoa do Carro (PE);59,7;219,1;53,60495999;114,8;0,5;43,5;0,654;13110
260850;Lagoa do Itaenga (PE);62;321,1;46,8774779;82,58;0,52;50,24;0,638;20172
210592;Lagoa do Mato (MA);1194,9;7,9;400,177823;48,46;0,66;71,89;0,55;9446
260860;Lagoa do Ouro (PE);219,6;50;210,3279039;62,39;0,63;66,65;0,569;10977
220558;Lagoa do Piauí (PI);456,7;7,6;40,27162702;60;0,52;56,27;0,599;3488
220559;Lagoa do Sítio (PI);765,5;5,4;207,7696193;64,85;0,6;64,35;0,574;4138
171195;Lagoa do Tocantins (TO);908,8;2,8;88,65931501;49,81;0,68;70,51;0,574;2530
260870;Lagoa dos Gatos (PE);189,2;85,1;130,5949549;74,16;0,62;60,99;0,536;16100
313730;Lagoa dos Patos (MG);601,5;7,4;321,7550842;87,99;0,52;49,51;0,657;4454
210594;Lagoa dos Rodrigues (MA);117,8;72,7;228,4555409;63,41;0,51;55,29;0,575;8443
431127;Lagoa dos Três Cantos (RS);135,8;12;226,4436295;351,8;0,52;48,4;0,838;1627
313740;Lagoa Dourada (MG);479,3;24;122,5593578;155,22;0,57;40,62;0,734;11486
313750;Lagoa Formosa (MG);847,1;19,2;281,8334131;210,51;0,5;34,68;0,75;16293
260875;Lagoa Grande (PE);1874,4;10,2;601,6123581;102,82;0,61;51,9;0,627;19137
313753;Lagoa Grande (MG);1223,1;6,2;347,6728543;193,71;0,54;36,33;0,721;7610
210596;Lagoa Grande do Maranhão (MA);858,7;9,8;278,074379;44,56;0,56;66,24;0,492;8469
240650;Lagoa Nova (RN);137,3;87,8;143,2182364;71,48;0,63;61,88;0,62;12058
291875;Lagoa Real (BA);1003,2;12,7;409,7421291;60,6;0,54;62,3;0,605;12765
240660;Lagoa Salgada (RN);69,8;97,4;49,10306027;69,98;0,59;61,5;0,598;6808
313760;Lagoa Santa (MG);232,7;162,3;22,21287039;291,75;0,56;48,18;0,783;37872
250830;Lagoa Seca (PB);68,3;353,5;109,4422926;110,09;0,54;47,47;0,612;24154
431130;Lagoa Vermelha (RS);1778,9;16,8;204,7091787;256,41;0,56;42,58;0,755;29833
431125;Lagoão (RS);384,2;15,9;175,3267973;112,39;0,53;52,22;0,674;6098
352630;Lagoinha (SP);256,5;19,3;156,0467342;186,65;0,52;35,27;0,752;4957
220554;Lagoinha do Piauí (PI);62,2;35,9;84,79515105;69,73;0,51;55,58;0,631;2231
420940;Laguna (SC);445,2;106,5;101,0473906;247,23;0,53;40,97;0,793;47568
500525;Laguna Carapã (MS);1721,1;3,2;239,4238934;235,34;0,68;45,64;0,752;5531
291880;Laje (BA);499,4;39,2;101,6703233;98,55;0,54;49,7;0,654;19601
330230;Laje do Muriaé (RJ);251,2;31,4;219,1893947;166,94;0,51;38,3;0,71;7909
171200;Lajeado (TO);301,3;7,8;46,30682572;174,89;0,59;50,65;0,715;2344
431140;Lajeado (RS);240,5;266,5;94,49336828;395,34;0,51;39,43;0,838;64133
431142;Lajeado do Bugre (RS);73,6;33,5;322,3638319;132,47;0,52;46,06;0,711;2463
420945;Lajeado Grande (SC);66,9;23,5;405,3909542;301,39;0,54;39,6;0,813;1572
210598;Lajeado Novo (MA);1195,8;4,8;506,8631757;80,66;0,56;55,14;0,646;5717
291890;Lajedão (BA);615,8;5,5;552,0876437;148,21;0,61;45,74;0,639;3409
291900;Lajedinho (BA);810,4;5,4;268,4986905;59,6;0,52;57,81;0,583;4352
260880;Lajedo (PE);208,9;154,1;172,1117847;121,56;0,6;52,34;0,625;32209
291905;Lajedo do Tabocal (BA);425,3;19;193,5791728;88,36;0,53;47,43;0,624;8100
240670;Lajes (RN);668,6;14,1;115,02699;101,41;0,53;48,68;0,64;9399
240680;Lajes Pintadas (RN);130,7;34,6;107,8241942;83,52;0,59;59,64;0,655;4530
313770;Lajinha (MG);430,9;45,3;246,4417148;173,24;0,55;46,67;0,694;19528
291910;Lamarão (BA);283,2;33,6;138,5977318;78,01;0,48;50,52;0,608;9523
313780;Lambari (MG);213,7;84,7;280,1678085;277,61;0,58;38,56;0,781;18249
510523;Lambari d'Oeste (MT);1719,1;2,7;206,4786075;156,34;0,57;47,08;0,692;4690
313790;Lamim (MG);118,5;30,2;119,2185121;121,03;0,53;44,07;0,691;3587
220560;Landri Sales (PI);1220,3;4,6;272,1152086;82,52;0,6;62,22;0,638;5628
411320;Lapa (PR);2097,7;19,9;58,43849359;234,01;0,64;47,6;0,754;41838
291915;Lapão (BA);645;38,3;401,559689;102,06;0,63;54,9;0,621;24727
320316;Laranja da Terra (ES);450;24,3;88,35618508;167,46;0,56;45,34;0,719;10934
313800;Laranjal (MG);204,7;29,9;231,5148109;199,13;0,53;32,3;0,769;6126
411325;Laranjal (PR);717,6;9,9;327,0155067;105,86;0,63;55,23;0,651;7121
160027;Laranjal do Jari (AP);2493,6;11,3;165,398289;157,43;0,59;47,11;0,732;28515
352640;Laranjal Paulista (SP);388,8;56,8;134,4842054;353,14;0,53;34,2;0,799;22145
280360;Laranjeiras (SE);163,4;143,2;15,82754704;87,63;0,53;52,84;0,642;23560
411330;Laranjeiras do Sul (PR);602,2;49,7;315,4434552;219,52;0,59;44,64;0,753;30025
313810;Lassance (MG);3223,9;2;224,213205;107,12;0,6;52,75;0,681;6554
250840;Lastro (PB);121,5;25,7;371,981469;62,7;0,47;54,16;0,591;3118
420950;Laurentino (SC);67,9;74,6;124,1966691;323,85;0,5;31,66;0,825;5062
291920;Lauro de Freitas (BA);60;1887,6;21,68669035;322,43;0,69;46,89;0,771;113543
420960;Lauro Muller (SC);267;50,8;121,4343861;230,67;0,46;35,44;0,8;13604
171215;Lavandeira (TO);521,5;2,3;352,7950505;55,93;0,59;59,03;0,597;1209
352650;Lavínia (SP);540;9,5;524,132893;234,78;0,52;36,55;0,765;5131
313820;Lavras (MG);566,1;139,1;192,3045137;347,09;0,57;32,07;0,819;78772
230750;Lavras da Mangabeira (CE);993,3;31,3;340,6831392;70,57;0,62;64,21;0,636;31203
431150;Lavras do Sul (RS);2604,6;3;269,6591338;232,67;0,57;36,56;0,772;8109
352660;Lavrinhas (SP);167,3;35,9;207,8825569;189,05;0,51;35,9;0,768;6008
130240;Lábrea (AM);68508,6;0,4;701,6079869;66,46;0,69;68,06;0,598;28956
313830;Leandro Ferreira (MG);356,4;9;112,3272577;196,82;0,51;31,72;0,737;3227
420970;Lebon Régis (SC);990,7;11,8;224,5896611;153,03;0,56;43,31;0,735;11682
352670;Leme (SP);404,1;199,6;169,8964647;316,81;0,53;37,7;0,796;80757
313835;Leme do Prado (MG);282,2;16,7;331,6850554;118,73;0,53;43,7;0,683;4736
291930;Lençóis (BA);1245,1;7,1;315,2795428;119,9;0,65;57,36;0,614;8910
352680;Lençóis Paulista (SP);805,8;68,3;245,0697749;349,86;0,52;42,87;0,813;55042
420980;Leoberto Leal (SC);298,3;12,5;73,39077601;204,25;0,48;37,89;0,748;3739
313840;Leopoldina (MG);944,9;53;234,411366;245,27;0,56;34,1;0,778;50097
521230;Leopoldo de Bulhões (GO);496,7;15,6;54,703224;194,27;0,54;39,38;0,715;7766
411340;Leópolis (PR);364,3;12,2;300,816172;195,08;0,54;38,18;0,742;4440
431160;Liberato Salzano (RS);249,9;26,3;324,4665061;149,87;0,52;46,37;0,72;6574
313850;Liberdade (MG);403,3;14,4;248,6835343;168,12;0,55;38,53;0,736;5792
291940;Licínio de Almeida (BA);788,3;15,6;471,3037296;114,61;0,65;60,19;0,675;12349
411342;Lidianópolis (PR);168,5;28,4;281,3219743;154,89;0,54;43,06;0,734;4783
210600;Lima Campos (MA);345,4;31,2;221,8755498;78,78;0,54;53,26;0,581;10749
313860;Lima Duarte (MG);850,4;18,5;225,7646103;186,52;0,53;38,51;0,739;15708
352690;Limeira (SP);582,4;426,9;134,4059644;369,12;0,53;42,92;0,814;249046
313862;Limeira do Oeste (MG);1321,3;4,7;693,7368909;202,21;0,55;39,68;0,751;6170
260890;Limoeiro (PE);277,5;202,9;65,70057497;118,03;0,56;49,2;0,688;56322
270420;Limoeiro de Anadia (AL);335,8;73,8;84,53102084;63,32;0,59;58,74;0,569;24263
150400;Limoeiro do Ajuru (PA);1404,5;13,9;108,9423043;64,41;0,5;53,31;0,642;19564
230760;Limoeiro do Norte (CE);771;64,1;166,2673583;131,9;0,59;48,83;0,711;49620
411345;Lindoeste (PR);350,4;17,7;432,513633;138,04;0,54;48,02;0,715;6224
431162;Lindolfo Collor (RS);31,8;142,9;48,49060586;240,11;0,37;30,94;0,805;4414
352700;Lindóia (SP);48,7;109;113,9069967;362,82;0,5;33,02;0,82;5331
420985;Lindóia do Sul (SC);190,3;25,5;352,5079765;386,63;0,61;36,52;0,819;4877
431164;Linha Nova (RS);62,9;24,8;62,84510479;229,99;0,41;31,85;0,814;1564
320320;Linhares (ES);3460,3;32,5;106,8010592;258,48;0,61;36,96;0,757;112617
352710;Lins (SP);572,9;115,1;380,3801538;421,94;0,57;44,55;0,827;65952
250850;Livramento (PB);344,9;22,1;231,4114277;61,12;0,57;62,26;0,586;7605
291950;Livramento do Brumado (BA);2275,5;16,8;367,7505186;114,1;0,6;55,79;0,654;38025
171240;Lizarda (TO);5825,6;0,6;192,5540661;68,34;0,67;71,39;0,634;3787
411350;Loanda (PR);721,8;27,1;480,4890022;225,51;0,52;36,36;0,771;19549
411360;Lobato (PR);240,7;16,9;382,0279628;259,36;0,51;32,8;0,795;4064
250855;Logradouro (PB);42,4;79,8;84,81543882;72,61;0,53;53,88;0,548;3389
411370;Londrina (PR);1728,7;258,5;303,2840958;439,35;0,58;39,81;0,824;447065
313865;Lontra (MG);258,1;26,2;436,4864332;82,1;0,57;58,32;0,643;7640
420990;Lontras (SC);197,5;42,4;109,0579328;237,04;0,47;40,28;0,777;8381
352720;Lorena (SP);417,5;186,5;179,1055895;329,13;0,55;42,38;0,807;77990
210610;Loreto (MA);3610,5;2,7;514,4730426;58,7;0,66;69,35;0,603;10024
352725;Lourdes (SP);114,1;17,6;467,2993598;199,43;0,48;31,36;0,737;2007
352730;Louveira (SP);55,4;432,7;60,57033812;341,25;0,47;32,46;0,8;23903
510525;Lucas do Rio Verde (MT);3673,7;5,3;283,6192605;384,03;0,55;37,52;0,818;19316
250860;Lucena (PB);92,4;101,7;23,89996284;80,05;0,55;54,3;0,604;9755
352740;Lucélia (SP);315,3;58;493,2500764;260,1;0,53;39,1;0,782;18316
352750;Lucianópolis (SP);191,4;11,2;320,3361999;192,66;0,47;41,07;0,754;2154
510530;Luciara (MT);4662,8;0,5;761,7485924;132,83;0,58;53,82;0,691;2494
240690;Lucrécia (RN);27,5;117;290,3790772;95,11;0,58;57,08;0,66;3218
313867;Luisburgo (MG);146,5;42,8;205,3480107;183,92;0,6;44,89;0,701;6297
313868;Luislândia (MG);426,2;14,3;416,4405661;71,34;0,52;55,46;0,634;6121
421000;Luiz Alves (SC);260,8;30,1;104,4826063;507,63;0,61;33,21;0,84;7974
411373;Luiziana (PR);906,5;8,3;328,283945;148,15;0,55;42,4;0,704;7540
352770;Luiziânia (SP);167,4;25,5;431,9656287;207,84;0,47;31,88;0,762;4274
352760;Luís Antônio (SP);599,2;11,9;247,0953501;286,33;0,52;45,63;0,795;7160
220570;Luís Correia (PI);1077;22,5;275,9256393;73,41;0,61;59,94;0,573;24253
210620;Luís Domingues (MA);430,7;12,8;223,7554334;75,2;0,6;59,62;0,632;5724
240700;Luís Gomes (RN);181,5;50,4;358,025014;68,61;0,62;68,76;0,644;9154
313870;Luminárias (MG);500;10,6;212,430584;237,08;0,59;31,37;0,763;5482
411375;Lunardelli (PR);193,8;29,2;290,4085179;154,54;0,51;40,24;0,692;5668
352780;Lupércio (SP);155,4;27,2;348,9096129;189,4;0,47;32,54;0,736;4230
411380;Lupionópolis (PR);120,4;35,9;382,9998859;211,47;0,55;32,93;0,723;4323
352790;Lutécia (SP);475,8;6,1;407,093203;212,92;0,51;34,24;0,755;2897
313880;Luz (MG);1175,1;14,3;180,8703785;369,82;0,67;34,86;0,801;16833
421003;Luzerna (SC);116,7;47,7;292,5351821;332,56;0,5;29,41;0,855;5572
521250;Luziânia (GO);3975;35,4;146,7988558;209,95;0,57;44,43;0,756;141082
220580;Luzilândia (PI);735,9;32,7;187,4517647;74,65;0,56;58,46;0,564;24042
171245;Luzinópolis (TO);280,8;7,2;445,9091843;89,19;0,61;56,77;0,641;2021
330240;Macaé (RJ);1218,1;108;157,2691502;392,94;0,56;40,58;0,79;132461
240710;Macaíba (RN);492;111,4;17,4911926;115,75;0,57;48,36;0,665;54883
291960;Macajuba (BA);709,9;16,1;220,9706368;63,43;0,6;60,87;0,59;11474
280370;Macambira (SE);137,4;42,2;57,98277661;87,4;0,51;51,03;0,649;5802
260900;Macaparana (PE);100,2;224,3;83,90476761;78,04;0,57;56,83;0,597;22494
160030;Macapá (AP);6562,4;43,1;0;253,69;0,62;47,78;0,772;283308
291970;Macarani (BA);1376,5;10,6;354,494236;93,75;0,51;48,3;0,637;14594
352800;Macatuba (SP);226,7;69,5;241,9465082;243,35;0,47;30,95;0,777;15752
240720;Macau (RN);750,2;34,3;174,8030527;135,9;0,49;41,42;0,69;25700
352810;Macaubal (SP);249,4;28,8;458,3342287;268,15;0,5;26,57;0,781;7385
291980;Macaúbas (BA);3050,8;13,7;453,4785229;76,3;0,68;65,87;0,629;41806
352820;Macedônia (SP);330,1;11,4;526,7915497;214,67;0,48;33,9;0,757;3761
270430;Maceió (AL);512,8;1553,9;0;282,99;0,68;48,36;0,739;797759
313890;Machacalis (MG);330,8;20,9;457,5049546;106,59;0,57;47,62;0,637;6917
431170;Machadinho (RS);333,5;17,2;277,3202596;175,65;0,53;43,97;0,734;5728
110013;Machadinho d'Oeste (RO);8556,1;2,7;224,1882363;160,45;0,65;68,87;0,691;22739
313900;Machado (MG);585,3;59,6;290,2976355;315,86;0,58;31,18;0,789;34877
260910;Machados (PE);45,1;217,9;81,27272633;89,09;0,57;56,29;0,601;9826
421005;Macieira (SC);235,8;8,1;291,3950874;254,52;0,65;55,16;0,772;1900
330245;Macuco (RJ);133,7;36,5;141,5910585;230,85;0,55;43,01;0,769;4886
291990;Macururé (BA);2288,2;3,7;426,777043;67,3;0,57;60,31;0,599;8612
431171;Maçambara (RS);1682,5;3;477,5152356;202,29;0,6;41,33;0,743;5035
230763;Madalena (CE);1109,2;13,4;170,8050602;73,61;0,6;61,98;0,634;14864
220585;Madeiro (PI);177,2;38,2;181,4878475;50,45;0,51;59,8;0,526;6771
291992;Madre de Deus (BA);11,2;1083,6;28,19930235;164,29;0,56;43,93;0,74;12036
313910;Madre de Deus de Minas (MG);494,9;9,6;189,1660467;163,81;0,55;40,69;0,734;4734
291995;Maetinga (BA);369,7;36,9;372,5679337;61,07;0,51;56,04;0,587;13686
421010;Mafra (SC);1788,1;28;206,8056797;247,64;0,5;40,14;0,788;49940
150410;Magalhães Barata (PA);328;23,1;124,6046776;68,95;0,65;62,3;0,671;7693
210630;Magalhães de Almeida (MA);574,6;22,7;252,0220025;48,47;0,65;70,09;0,547;13021
352830;Magda (SP);313;10,9;490,61271;264,57;0,53;37,31;0,784;3421
330250;Magé (RJ);386,6;532,1;32,62626706;209,61;0,52;45,5;0,746;205830
292000;Maiquinique (BA);415,3;16,6;349,8796378;97,98;0,52;46,32;0,623;7326
292010;Mairi (BA);909,3;22,1;226,3128906;75,46;0,53;53,82;0,605;20085
352840;Mairinque (SP);210,2;188,8;55,72184128;288,93;0,5;37,14;0,801;39975
352850;Mairiporã (SP);322,2;185,3;25,93224433;427,35;0,64;45,77;0,803;60111
521260;Mairipotaba (GO);462,4;5,2;73,35376085;236,07;0,56;31,78;0,761;2403
421020;Major Gercino (SC);278,5;11,3;44,33277124;252,06;0,48;32,63;0,799;3143
270440;Major Isidoro (AL);455,8;38,7;137,7622084;62,86;0,57;59,57;0,524;17639
240725;Major Sales (RN);34;86,6;350,809167;69,87;0,53;59,73;0,63;2948
421030;Major Vieira (SC);544,5;12,7;222,8933671;187,43;0,64;51,93;0,752;6906
313920;Malacacheta (MG);733,3;26,2;295,3165056;119,33;0,67;59,13;0,653;19250
292020;Malhada (BA);1972,9;7,9;588,1653176;60,15;0,56;60,92;0,575;15614
292030;Malhada de Pedras (BA);481,1;17,5;396,2497012;75,05;0,58;61,6;0,619;8426
280380;Malhada dos Bois (SE);59,3;54,1;64,50728658;80,69;0,57;55;0,63;3208
280390;Malhador (SE);102,2;111,8;37,91083561;94,25;0,52;50,56;0,618;11481
411390;Mallet (PR);766,1;16,4;162,9206668;201,33;0,58;45,29;0,761;12602
250880;Malta (PB);165;34,5;294,1949496;100,56;0,57;51,77;0,613;5692
250890;Mamanguape (PB);337,7;114,5;42,21452449;99,26;0,55;47,91;0,581;38772
521270;Mambaí (GO);862,7;5,6;415,0716839;95,95;0,56;52,82;0,647;4838
411400;Mamborê (PR);738,6;20,5;350,6942693;178,05;0,58;45,63;0,745;15156
313925;Mamonas (MG);291,3;21;540,3520682;92,57;0,55;54,35;0,621;6138
431173;Mampituba (RS);156,8;19,8;154,8895459;159,07;0,49;39,33;0,716;3106
130250;Manacapuru (AM);7367,9;9,9;69,6884609;101,23;0,59;55,02;0,663;73695
250900;Manaíra (PB);419,6;24,9;368,5373834;61,12;0,55;61,49;0,549;10473
130255;Manaquiri (AM);3985,1;3,2;60,25332796;110,05;0,68;66,19;0,663;12711
260915;Manari (PE);550,6;23,6;318,3680768;30,43;0,72;63,57;0,467;13028
130260;Manaus (AM);11458,5;122,5;0;262,4;0,64;49,67;0,774;1405835
411410;Mandaguaçu (PR);294;57,1;367,4546287;237,21;0,52;35,79;0,762;16828
411420;Mandaguari (PR);336;93,3;320,0564707;238,95;0,5;32,69;0,791;31395
411430;Mandirituba (PR);401,6;43,7;39,36306122;229,36;0,6;42,47;0,76;17540
352860;Manduri (SP);229,4;36;280,7808574;247,51;0,47;32,8;0,772;8271
411435;Manfrinópolis (PR);215,9;17,6;411,7624516;116,83;0,58;54,89;0,71;3802
313930;Manga (MG);1956,4;11,2;562,3840802;84,95;0,6;55,17;0,603;21959
330260;Mangaratiba (RJ);360,7;68,9;85,48268929;330,35;0,57;38,02;0,79;24901
411440;Mangueirinha (PR);1027;17,3;296,2373871;193,01;0,68;50,26;0,754;17760
313940;Manhuaçu (MG);629,1;105,5;206,5405324;274,86;0,61;43,79;0,776;67123
313950;Manhumirim (MG);184,1;108,6;217,0030114;209,32;0,53;32,66;0,732;20025
130270;Manicoré (AM);48491,2;0,8;332,3093161;70,26;0,61;62,38;0,621;38038
220590;Manoel Emídio (PI);1714;3;345,7157079;64,82;0,52;60,01;0,611;5151
411450;Manoel Ribas (PR);561,7;23,3;261,6667016;163,16;0,59;48,15;0,729;13066
120034;Manoel Urbano (AC);9477,2;0,7;202,9804665;91,65;0,66;63,21;0,601;6374
431175;Manoel Viana (RS);1402,4;5;412,9873939;174,06;0,59;44,02;0,754;6995
292040;Manoel Vitorino (BA);2408,9;6,9;228,0833661;67;0,54;58,41;0,588;16704
292045;Mansidão (BA);3155,5;3,5;650,7727059;46,98;0,68;73,92;0,638;11046
313960;Mantena (MG);684,5;39,2;332,6159934;238,7;0,68;45,36;0,724;26872
320330;Mantenópolis (ES);320,7;37,3;181,4640351;167,18;0,56;42,67;0,683;12201
431177;Maquiné (RS);625,2;11,7;106,3132455;215,43;0,55;42,16;0,767;7304
313980;Mar de Espanha (MG);373,1;28,3;248,0742103;225,44;0,55;35,38;0,741;10567
270490;Mar Vermelho (AL);91,9;44,3;75,54347065;71,66;0,59;61,26;0,611;4078
521280;Mara Rosa (GO);1710,3;7;295,9135024;154,26;0,58;42,42;0,713;11939
130280;Maraã (AM);16986,2;1;632,1412999;56,7;0,58;59,32;0,56;17079
150420;Marabá (PA);15157,9;11,1;440,1121027;188,59;0,63;48,53;0,714;168020
352870;Marabá Paulista (SP);919,5;4;568,503875;174,48;0,53;43,22;0,728;3699
210632;Maracaçumé (MA);448,3;33,1;191,6658339;99,24;0,66;58,16;0,613;14866
352880;Maracaí (SP);534,3;24,3;425,0046198;234,12;0,47;36,01;0,773;13004
421040;Maracajá (SC);70,6;78,5;164,7020674;332,05;0,62;39,27;0,813;5541
500540;Maracaju (MS);5312,9;4,9;140,9353694;246,65;0,59;41,09;0,781;26219
230765;Maracanaú (CE);98,6;1770,8;20,01973678;129,76;0,51;45,24;0,736;179732
