Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
352470;Jaguariúna (SP);SP;142,8;206,2;100,1661069;398,13;0,55;44,09;0,829;29597
352480;Jales (SP);SP;369,8;124,9;543,3011837;331,22;0,51;39,26;0,804;46186
352490;Jambeiro (SP);SP;184,2;21,7;102,0474837;286,57;0,56;34,52;0,779;3992
352500;Jandira (SP);SP;17,6;5211,4;27,29107472;290,48;0,52;48,15;0,801;91807
352510;Jardinópolis (SP);SP;504,8;60,9;304,1131502;323,88;0,51;34,54;0,808;30729
352520;Jarinu (SP);SP;208,1;84,9;50,54996058;313,98;0,58;39,99;0,759;17041
352530;Jaú (SP);SP;690,1;162;240,9276818;401,56;0,5;32,74;0,819;112104
352540;Jeriquara (SP);SP;141,4;23,2;372,8633666;210,06;0,49;32,83;0,748;3280
352550;Joanópolis (SP);SP;375,5;27,7;77,89073831;276,79;0,49;34,23;0,766;10409
352560;João Ramalho (SP);SP;417,1;9,2;446,8533645;210,01;0,52;35,68;0,776;3842
352570;José Bonifácio (SP);SP;861;33,2;418,6778093;339,84;0,57;32,2;0,817;28714
352585;Jumirim (SP);SP;56,9;38,5;127,8567297;282,18;0,48;31,61;0,795;2196
352590;Jundiaí (SP);SP;433;745,5;47,51893457;549,96;0,54;46,14;0,857;323397
352600;Junqueirópolis (SP);SP;584,4;29,1;541,7462813;244,49;0,54;40,95;0,766;17005
352610;Juquiá (SP);SP;822,8;24,9;132,9382296;228,66;0,59;49,11;0,742;20516
352620;Juquitiba (SP);SP;522,8;50,6;61,25037205;210,65;0,51;41,39;0,754;26459
352580;Júlio Mesquita (SP);SP;128,5;32,4;365,3110608;203,87;0,54;37,32;0,755;4166
352630;Lagoinha (SP);SP;256,5;19,3;156,0467342;186,65;0,52;35,27;0,752;4957
352640;Laranjal Paulista (SP);SP;388,8;56,8;134,4842054;353,14;0,53;34,2;0,799;22145
352650;Lavínia (SP);SP;540;9,5;524,132893;234,78;0,52;36,55;0,765;5131
352660;Lavrinhas (SP);SP;167,3;35,9;207,8825569;189,05;0,51;35,9;0,768;6008
352670;Leme (SP);SP;404,1;199,6;169,8964647;316,81;0,53;37,7;0,796;80757
352680;Lençóis Paulista (SP);SP;805,8;68,3;245,0697749;349,86;0,52;42,87;0,813;55042
352690;Limeira (SP);SP;582,4;426,9;134,4059644;369,12;0,53;42,92;0,814;249046
352700;Lindóia (SP);SP;48,7;109;113,9069967;362,82;0,5;33,02;0,82;5331
352710;Lins (SP);SP;572,9;115,1;380,3801538;421,94;0,57;44,55;0,827;65952
352720;Lorena (SP);SP;417,5;186,5;179,1055895;329,13;0,55;42,38;0,807;77990
352725;Lourdes (SP);SP;114,1;17,6;467,2993598;199,43;0,48;31,36;0,737;2007
352730;Louveira (SP);SP;55,4;432,7;60,57033812;341,25;0,47;32,46;0,8;23903
352740;Lucélia (SP);SP;315,3;58;493,2500764;260,1;0,53;39,1;0,782;18316
352750;Lucianópolis (SP);SP;191,4;11,2;320,3361999;192,66;0,47;41,07;0,754;2154
352770;Luiziânia (SP);SP;167,4;25,5;431,9656287;207,84;0,47;31,88;0,762;4274
352760;Luís Antônio (SP);SP;599,2;11,9;247,0953501;286,33;0,52;45,63;0,795;7160
352780;Lupércio (SP);SP;155,4;27,2;348,9096129;189,4;0,47;32,54;0,736;4230
352790;Lutécia (SP);SP;475,8;6,1;407,093203;212,92;0,51;34,24;0,755;2897
352800;Macatuba (SP);SP;226,7;69,5;241,9465082;243,35;0,47;30,95;0,777;15752
352810;Macaubal (SP);SP;249,4;28,8;458,3342287;268,15;0,5;26,57;0,781;7385
352820;Macedônia (SP);SP;330,1;11,4;526,7915497;214,67;0,48;33,9;0,757;3761
352830;Magda (SP);SP;313;10,9;490,61271;264,57;0,53;37,31;0,784;3421
352840;Mairinque (SP);SP;210,2;188,8;55,72184128;288,93;0,5;37,14;0,801;39975
352850;Mairiporã (SP);SP;322,2;185,3;25,93224433;427,35;0,64;45,77;0,803;60111
352860;Manduri (SP);SP;229,4;36;280,7808574;247,51;0,47;32,8;0,772;8271
352870;Marabá Paulista (SP);SP;919,5;4;568,503875;174,48;0,53;43,22;0,728;3699
352880;Maracaí (SP);SP;534,3;24,3;425,0046198;234,12;0,47;36,01;0,773;13004
352885;Marapoama (SP);SP;113,6;19,7;360,9364694;220,21;0,46;29,22;0,78;2238
352890;Mariápolis (SP);SP;186,6;20,6;504,8696271;185,16;0,49;35,23;0,739;3854
352910;Marinópolis (SP);SP;78,3;28;552,4689354;190,09;0,47;35,52;0,74;2195
352900;Marília (SP);SP;1173,1;168,1;369,8523556;421,22;0,57;39,36;0,821;197342
352920;Martinópolis (SP);SP;1256,4;17,8;489,7942084;233,45;0,55;34,8;0,75;22346
352930;Matão (SP);SP;528,4;135,8;279,6701186;316,65;0,53;40,78;0,806;71753
352940;Mauá (SP);SP;62,6;5800,5;22,25544946;274,82;0,49;50,6;0,781;363392
352950;Mendonça (SP);SP;195,5;19,2;401,9629842;258,15;0,53;39,13;0,771;3759
352960;Meridiano (SP);SP;228,8;17,6;508,3293026;203,99;0,46;33,8;0,762;4025
352965;Mesópolis (SP);SP;161,7;11,9;573,5208242;180,12;0,49;34,28;0,732;1930
352970;Miguelópolis (SP);SP;829,3;22,9;401,0799059;272,99;0,58;43,99;0,791;19019
352980;Mineiros do Tietê (SP);SP;212,4;53,7;224,7077675;291,5;0,49;30,76;0,788;11410
353000;Mira Estrela (SP);SP;217,8;11,9;536,425672;214,09;0,48;33,32;0,771;2596
352990;Miracatu (SP);SP;1003;22,3;116,7911295;208,49;0,59;42,8;0,748;22383
353010;Mirandopólis (SP);SP;920,8;28,2;531,5861395;276,42;0,52;34,69;0,797;25936
353020;Mirante do Paranapanema (SP);SP;1240,9;13,1;557,0893569;195,49;0,61;43,83;0,735;16213
353030;Mirassol (SP);SP;244,5;197,6;424,3249425;334,33;0,48;43,98;0,822;48327
353040;Mirassolândia (SP);SP;166,9;22,4;436,8528069;196,8;0,46;37;0,764;3741
353050;Mococa (SP);SP;856,3;76,5;234,2125943;305,33;0,54;33,64;0,809;65574
353070;Mogi Guaçu (SP);SP;815,2;152,3;134,3752429;353,33;0,52;39,12;0,813;124228
353080;Moji-Mirim (SP);SP;500,4;162,6;128,3096429;419,89;0,53;38,53;0,825;81467
353060;Moji das Cruzes (SP);SP;727,1;453,4;45,72500352;386,11;0,58;47,74;0,801;330241
353090;Mombuca (SP);SP;133,5;23,2;117,2514686;235,4;0,54;43,05;0,75;3107
353100;Monções (SP);SP;104,8;19,6;465,0454305;218,99;0,47;31,47;0,771;2055
353110;Mongaguá (SP);SP;137,3;255,7;59,89790704;306,98;0,57;54,84;0,783;35098
353120;Monte Alegre do Sul (SP);SP;111,1;56,9;96,33974947;345,97;0,51;34,58;0,812;6321
353130;Monte Alto (SP);SP;347,9;125,3;317,9423107;353,7;0,51;42,46;0,813;43613
353140;Monte Aprazível (SP);SP;484,3;38;442,0294832;326,88;0,52;35,65;0,808;18413
353150;Monte Azul Paulista (SP);SP;264,2;74;358,6728459;329,53;0,6;37,47;0,776;19553
353160;Monte Castelo (SP);SP;233,8;17,5;564,9206349;208,34;0,54;36,67;0,743;4089
353180;Monte Mor (SP);SP;241,4;153,7;96,33257668;258,31;0,51;46,88;0,783;37340
353170;Monteiro Lobato (SP);SP;333,5;10,8;104,4845041;282,03;0,59;39,13;0,775;3615
353190;Morro Agudo (SP);SP;1390;18,3;345,5429915;288,68;0,55;34,31;0,767;25428
353200;Morungaba (SP);SP;146,8;67,6;75,91851607;337,53;0,51;35,82;0,788;9911
353205;Motuca (SP);SP;230;16,8;274,8861112;230,04;0,48;41,35;0,761;3871
353210;Murutinga do Sul (SP);SP;248,9;15,9;555,3251543;228,55;0,5;38,23;0,78;3971
353215;Nantes (SP);SP;286,1;7,9;481,4463786;197,58;0,52;37,03;0,722;2269
353220;Narandiba (SP);SP;359,1;10,4;515,8478878;182;0,55;40,74;0,763;3743
353230;Natividade da Serra (SP);SP;834,6;8,3;123,1992353;176,02;0,54;38,24;0,733;6952
353240;Nazaré Paulista (SP);SP;327,3;43,9;47,61787433;210,6;0,55;38,78;0,746;14410
353250;Neves Paulista (SP);SP;232,8;38,3;430,1226024;313,6;0,49;35,83;0,804;8907
353260;Nhandeara (SP);SP;438,6;23,2;472,4141459;313,35;0,51;29,26;0,806;10194
353270;Nipoã (SP);SP;138,4;23,6;436,063281;226,75;0,48;29,54;0,775;3267
353280;Nova Aliança (SP);SP;218,5;21,8;406,9594383;259,73;0,48;30,24;0,806;4768
353282;Nova Campina (SP);SP;386,2;18,9;239,1546696;158,83;0,61;46,22;0,709;7295
353284;Nova Canaã Paulista (SP);SP;124,4;20;566,4955288;174,45;0,49;33,72;0,726;2483
353286;Nova Castilho (SP);SP;184,3;5,4;491,1911004;171,03;0,53;41,61;0,761;991
353290;Nova Europa (SP);SP;161,3;45,3;278,6420565;272,09;0,48;30,39;0,791;7307
353300;Nova Granada (SP);SP;533,4;31,9;433,8468529;252,55;0,5;34,3;0,79;17020
353310;Nova Guataporanga (SP);SP;34,2;61;570,0920884;184,35;0,5;42,13;0,74;2087
353320;Nova Independência (SP);SP;266;7,7;567,9968432;175,36;0,5;43,32;0,737;2063
353330;Nova Luzitânia (SP);SP;74,2;37,1;478,1225509;217,54;0,5;40,14;0,74;2749
353340;Nova Odessa (SP);SP;73,5;572,3;108,9369104;341,4;0,46;38,04;0,826;42071
353325;Novais (SP);SP;117,3;27,4;368,4674462;182,89;0,48;40,51;0,759;3225
353350;Novo Horizonte (SP);SP;935,3;34,7;351,8889015;299,46;0,49;34,23;0,808;32432
353360;Nuporanga (SP);SP;348;18,1;332,6908872;298,67;0,52;35,8;0,784;6309
353370;Ocauçu (SP);SP;301;13,8;358,0891996;237,03;0,53;32,21;0,765;4164
353390;Olímpia (SP);SP;805,7;57,1;390,6036646;352,56;0,6;37,97;0,815;46013
353400;Onda Verde (SP);SP;244,1;14;426,9135153;234,51;0,47;39,02;0,777;3413
353410;Oriente (SP);SP;218,4;26,9;386,2396351;251,93;0,48;35,83;0,791;5884
353420;Orindiúva (SP);SP;249;16,7;467,1791696;282,84;0,51;36,35;0,776;4161
353430;Orlândia (SP);SP;297,3;121;339,5985008;344,11;0,5;40,49;0,824;36004
353440;Osasco (SP);SP;65,1;9999,9;15,97925874;390,45;0,52;48,81;0,818;652593
353450;Oscar Bressane (SP);SP;222;11,5;397,2513968;249,44;0,51;35,45;0,752;2552
353460;Osvaldo Cruz (SP);SP;248,6;119,2;476,53853;320,4;0,52;28,96;0,798;29648
353470;Ourinhos (SP);SP;296,8;316;336,2366755;339,41;0,54;34,51;0,813;93868
353480;Ouro Verde (SP);SP;267,2;26,7;567,8717824;155,97;0,47;36,04;0,723;7148
353475;Ouroeste (SP);SP;288,4;21,8;551,2711392;251,15;0,53;34,63;0,787;6290
353380;Óleo (SP);SP;198,4;15,1;284,3917533;209;0,5;31,42;0,761;2994
353490;Pacaembu (SP);SP;340,6;36,7;523,3677985;238,88;0,54;36,56;0,763;12518
353500;Palestina (SP);SP;697,3;13;454,0793084;240,87;0,5;33,29;0,764;9100
353510;Palmares Paulista (SP);SP;82,5;102,3;352,9115865;216,82;0,43;34,1;0,765;8437
353520;Palmeira d'Oeste (SP);SP;321;32,2;549,3615554;241,72;0,51;34,25;0,765;10322
353530;Palmital (SP);SP;550,3;37,6;375,5118694;393,87;0,66;39,16;0,783;20701
353540;Panorama (SP);SP;354;38,5;589,1244708;282,63;0,62;41,59;0,783;13649
353550;Paraguaçu Paulista (SP);SP;1003,6;39,5;422,3169726;270,12;0,58;41,96;0,773;39618
353560;Paraibuna (SP);SP;811,7;20,9;100,8976485;246,19;0,56;38,86;0,771;17009
353570;Paraíso (SP);SP;155;35;357,0374306;245,52;0,49;29,79;0,793;5429
353580;Paranapanema (SP);SP;1022,2;15,2;213,4543589;257,95;0,6;41,64;0,755;15510
353590;Paranapuã (SP);SP;128,3;28,3;559,0030953;238,6;0,51;33,32;0,775;3632
353600;Parapuã (SP);SP;366,2;30,3;469,1719141;342,37;0,67;34;0,792;11104
353610;Pardinho (SP);SP;210,5;22,5;184,7911322;242,99;0,49;32,45;0,788;4732
353620;Pariquera-Açu (SP);SP;360,5;48,9;180,9843243;239,16;0,6;42,78;0,77;17649
353625;Parisi (SP);SP;84,8;23;501,2099554;223,17;0,47;32,08;0,756;1948
353630;Patrocínio Paulista (SP);SP;601,7;19;330,017899;264,43;0,52;36,81;0,809;11416
353640;Paulicéia (SP);SP;376;14,1;588,2458943;215,37;0,56;41,14;0,754;5302
353657;Paulistânia (SP);SP;257,2;6,9;302,7240542;211,84;0,5;35,42;0,774;1779
353650;Paulínia (SP);SP;139,7;366,8;102,2183311;503,34;0,58;38,12;0,847;51326
353660;Paulo de Faria (SP);SP;742,9;11,4;482,7311152;259,25;0,58;37,58;0,754;8472
353670;Pederneiras (SP);SP;731;50,1;256,0539376;262,84;0,51;36,15;0,78;36614
353680;Pedra Bela (SP);SP;157,6;35,6;86,18117116;204,82;0,48;35,87;0,733;5609
353690;Pedranópolis (SP);SP;260,8;10,5;512,5423291;204,45;0,48;35,5;0,778;2734
353700;Pedregulho (SP);SP;702,7;21,3;375,8303403;236,75;0,53;40,1;0,794;14994
353710;Pedreira (SP);SP;110;320,4;93,56607573;363,83;0,47;37,74;0,81;35219
353715;Pedrinhas Paulista (SP);SP;152,6;18,7;432,4540454;356,99;0,58;34,35;0,819;2861
353720;Pedro de Toledo (SP);SP;672,6;13,6;101,0139679;218,79;0,58;51,4;0,729;9187
353730;Penápolis (SP);SP;710,4;76,8;425,1828601;361,32;0,54;34,5;0,81;54635
353740;Pereira Barreto (SP);SP;982,7;25,5;562,6534764;257,14;0,57;43,12;0,788;25028
353750;Pereiras (SP);SP;222,7;28,1;146,457413;278,63;0,52;36,17;0,777;6226
353760;Peruíbe (SP);SP;321,7;159,7;93,33141671;311,83;0,58;51,45;0,783;51451
353770;Piacatu (SP);SP;233,1;19,8;461,0470549;230,81;0,49;33,82;0,757;4625
353780;Piedade (SP);SP;747,2;67,1;82,66159389;278,11;0,6;45,04;0,757;50131
353790;Pilar do Sul (SP);SP;684;35;113,78079;318,73;0,54;40,05;0,774;23948
353800;Pindamonhangaba (SP);SP;731,9;171,8;138,481796;332,01;0,56;45,24;0,815;126026
353810;Pindorama (SP);SP;185;70,8;351,1922121;262,81;0,47;38,92;0,808;13109
353820;Pinhalzinho (SP);SP;155,3;70,6;85,57485562;270;0,5;33,62;0,788;10986
353830;Piquerobi (SP);SP;483,7;7,2;554,3876485;208,49;0,54;43,59;0,744;3478
353850;Piquete (SP);SP;176,3;86,1;181,7848316;285,42;0,51;34,2;0,801;15200
353860;Piracaia (SP);SP;385,6;59,6;61,79179349;294,92;0,52;32,47;0,792;23347
353870;Piracicaba (SP);SP;1371,8;239,3;138,1218801;455,87;0,54;43,59;0,836;329158
353880;Piraju (SP);SP;506,4;55;283,0466441;326,85;0,56;29,86;0,791;27897
353890;Pirajuí (SP);SP;821,6;24,3;336,3870551;272,3;0,5;41,77;0,779;20095
353900;Pirangi (SP);SP;216,4;46,4;343,1217093;264,28;0,45;31,81;0,779;10038
353910;Pirapora do Bom Jesus (SP);SP;111,2;111;40,90434576;237,8;0,55;47,45;0,767;12395
353920;Pirapozinho (SP);SP;482;45,9;517,5164448;293,29;0,55;41,54;0,783;22104
353930;Pirassununga (SP);SP;728,7;89;190,5068352;402,31;0,51;35,68;0,839;64864
353940;Piratininga (SP);SP;398,2;26,5;285,0597421;344,95;0,53;38,22;0,797;10584
353950;Pitangueiras (SP);SP;430,8;72,2;325,8648796;243,64;0,51;47,91;0,764;31156
353960;Planalto (SP);SP;290,3;12,6;438,9065483;233,84;0,57;34,96;0,744;3670
353970;Platina (SP);SP;328,6;8,7;378,450577;199,61;0,49;36,71;0,735;2867
353980;Poá (SP);SP;17,2;5565,3;29,72860336;302,49;0,52;49,54;0,806;95801
353990;Poloni (SP);SP;135,1;35,3;449,2858092;291,29;0,52;35,13;0,787;4774
354000;Pompéia (SP);SP;788,4;23;395,8525725;317,17;0,52;33,01;0,816;18171
354010;Pongaí (SP);SP;183,9;20,1;344,9263276;277,22;0,52;38,31;0,794;3693
354020;Pontal (SP);SP;356,3;83,2;315,3877638;355;0,63;40,24;0,792;29681
354025;Pontalinda (SP);SP;210,9;16,8;528,6973438;166,31;0,47;36,64;0,731;3539
354030;Pontes Gestal (SP);SP;217,8;11,7;491,0710862;225,06;0,54;44,77;0,749;2539
354040;Populina (SP);SP;316,4;14;567,0879844;209,95;0,5;35,91;0,755;4450
354050;Porangaba (SP);SP;267,4;24,8;157,4163294;243,69;0,48;31,85;0,768;6652
354060;Porto Feliz (SP);SP;557,9;81,5;97,83857534;289,85;0,49;37,77;0,8;45514
354070;Porto Ferreira (SP);SP;244,8;193,1;207,1240744;337,72;0,51;40,12;0,802;47437
354075;Potim (SP);SP;44,7;304,1;161,7025236;182,33;0,48;47,4;0,758;13605
354080;Potirendaba (SP);SP;343,3;38,5;396,0772046;300,61;0,48;32,69;0,805;13656
354085;Pracinha (SP);SP;63,2;22,6;493,6756235;159,75;0,48;36,14;0,744;1431
354090;Pradópolis (SP);SP;167,6;77;284,1282195;280,04;0,44;42,53;0,798;12912
354100;Praia Grande (SP);SP;143,9;1332,9;56,13790705;377,92;0,56;50,72;0,796;193582
354105;Pratânia (SP);SP;180,3;21,9;223,071582;254,16;0,55;36,18;0,745;3950
354110;Presidente Alves (SP);SP;289,3;14,9;328,9942402;230,32;0,49;35,33;0,763;4317
354120;Presidente Bernardes (SP);SP;755,7;19,4;532,0686514;257,55;0,54;43,71;0,79;14662
354130;Presidente Epitácio (SP);SP;1285,2;30,6;595,8658367;291,6;0,58;43,14;0,766;39298
354140;Presidente Prudente (SP);SP;563,6;335,5;511,7198644;482,62;0,59;42,47;0,846;189186
354150;Presidente Venceslau (SP);SP;757;49,4;565,1917785;364,66;0,6;39,68;0,818;37347
354160;Promissão (SP);SP;784,3;39,7;399,0729007;265,22;0,51;36,24;0,817;31105
354165;Quadra (SP);SP;205,5;12,9;147,3063171;208,07;0,49;38,43;0,755;2651
354170;Quatá (SP);SP;654,4;17,8;440,1541904;268,29;0,54;41,31;0,792;11655
354180;Queiroz (SP);SP;237,4;9,1;417,4904608;171;0,47;33,37;0,73;2171
354190;Queluz (SP);SP;250,1;36,4;221,0656977;222,08;0,59;45,16;0,766;9112
354200;Quintana (SP);SP;320,6;17;410,2582562;215,83;0,52;37,33;0,741;5443
354210;Rafard (SP);SP;132,8;63;108,7138096;291,32;0,45;40,72;0,803;8360
354220;Rancharia (SP);SP;1588,7;18,1;459,7509837;261,95;0,54;40,17;0,789;28772
354230;Redenção da Serra (SP);SP;309,8;13,1;116,3387909;168,42;0,53;43,69;0,736;4047
354240;Regente Feijó (SP);SP;265,8;63,8;499,980975;294,94;0,55;35,79;0,797;16998
354250;Reginópolis (SP);SP;411;11,5;323,1671717;265,21;0,5;33,9;0,763;4742
354260;Registro (SP);SP;717,9;74,5;161,0687857;289,91;0,65;48,47;0,777;53752
354270;Restinga (SP);SP;246,3;22,6;338,6681329;189,7;0,46;34,55;0,757;5584
354280;Ribeira (SP);SP;335,7;10,4;270,4027325;126,36;0,59;52,08;0,678;3507
354290;Ribeirão Bonito (SP);SP;472,7;23,8;227,9561189;265,79;0,52;32,83;0,781;11246
354300;Ribeirão Branco (SP);SP;699,3;30,4;228,9695396;120,42;0,59;46,68;0,649;21231
354310;Ribeirão Corrente (SP);SP;148,9;26,1;357,2532622;201,96;0,46;35,54;0,751;3881
354320;Ribeirão do Sul (SP);SP;137;32,8;347,4449613;211,5;0,48;30,37;0,762;4497
354323;Ribeirão dos Índios (SP);SP;554;4;543,590597;173,49;0,49;38,74;0,754;2222
354325;Ribeirão Grande (SP);SP;332,8;22,2;186,1134875;161,85;0,61;44,92;0,705;7390
354330;Ribeirão Pires (SP);SP;99,4;1049,7;29,0422319;362,72;0,52;44,16;0,807;104508
354340;Ribeirão Preto (SP);SP;652,2;774,3;289,6674298;539,84;0,56;46,67;0,855;504923
354360;Rifaina (SP);SP;172,1;19,3;393,6688373;248,51;0,48;36,03;0,774;3325
354370;Rincão (SP);SP;314,2;32,9;262,9858116;222,81;0,48;39,58;0,777;10330
354380;Rinópolis (SP);SP;359,5;28,5;465,3671;229,84;0,53;37,12;0,757;10255
354390;Rio Claro (SP);SP;499,9;336,2;157,8508836;467,38;0,54;39,41;0,825;168218
354400;Rio das Pedras (SP);SP;227,5;103;126,3029986;298,16;0,49;45,63;0,791;23494
354410;Rio Grande da Serra (SP);SP;36,8;987,8;32,57686303;196,26;0,47;51,39;0,764;37091
354420;Riolândia (SP);SP;632,6;13,5;504,9795179;236,08;0,56;35,07;0,737;8560
354350;Riversul (SP);SP;387,1;18,6;285,9025148;148,43;0,58;48,59;0,694;7192
354425;Rosana (SP);SP;740,6;32,7;665,361501;295,93;0,61;45,28;0,815;24229
354430;Roseira (SP);SP;130,5;65,4;153,9154998;214,51;0,51;37,92;0,777;8577
354440;Rubiácea (SP);SP;237,6;9,8;488,7541917;241,81;0,52;26,79;0,781;2337
354450;Rubinéia (SP);SP;235;11,1;585,4716523;251,48;0,5;35,67;0,788;2615
354460;Sabino (SP);SP;312,5;15,8;380,8297446;265,27;0,53;38,02;0,792;4951
354470;Sagres (SP);SP;149,3;16,3;479,8208599;166,54;0,5;37,73;0,723;2439
354480;Sales (SP);SP;309,5;14,8;381,7586034;225,42;0,5;35,43;0,77;4563
354490;Sales Oliveira (SP);SP;304,6;30,6;332,3407708;318,39;0,51;35,29;0,819;9325
354500;Salesópolis (SP);SP;426,8;33,6;80,4990122;255,11;0,55;37,38;0,748;14357
354510;Salmourão (SP);SP;173,2;25,4;483,2899048;192,11;0,47;31,5;0,734;4401
354515;Saltinho (SP);SP;99,2;58,2;131,8033999;406,28;0,48;34,56;0,851;5799
354520;Salto (SP);SP;134,6;692,1;76,78548822;343;0,51;43,34;0,809;93159
354530;Salto de Pirapora (SP);SP;281;124,9;96,06988397;235,77;0,49;44,82;0,771;35072
354540;Salto Grande (SP);SP;211,1;40;349,7441552;238,7;0,55;36,23;0,761;8444
354550;Sandovalina (SP);SP;456,4;6,8;538,2327341;198,05;0,54;45,78;0,773;3089
354560;Santa Adélia (SP);SP;331,9;40,5;339,4180394;284,22;0,46;33,35;0,776;13449
354570;Santa Albertina (SP);SP;275,1;20,3;575,1669037;281,6;0,59;35,63;0,784;5586
354580;Santa Bárbara d'Oeste (SP);SP;272,2;623,6;118,7553378;325,31;0,45;41,43;0,819;170078
354600;Santa Branca (SP);SP;275,7;47,3;78,46254744;266,6;0,52;40,42;0,796;13010
354610;Santa Clara d'Oeste (SP);SP;183,9;11,6;588,2641432;202,13;0,5;34,09;0,754;2123
354620;Santa Cruz da Conceição (SP);SP;149,8;23,5;177,371986;334,9;0,53;34,86;0,803;3531
354625;Santa Cruz da Esperança (SP);SP;148,2;12,1;263,7240419;237,65;0,54;33,12;0,794;1796
354630;Santa Cruz das Palmeiras (SP);SP;296,5;86,2;201,2981178;289,13;0,52;39,64;0,796;25556
354640;Santa Cruz do Rio Pardo (SP);SP;1119,1;36,5;314,4171023;347,45;0,54;29,82;0,811;40919
354650;Santa Ernestina (SP);SP;135,3;42,5;293,4811956;236,55;0,48;36,04;0,77;5741
354660;Santa Fé do Sul (SP);SP;208,9;126,7;577,1416089;359,58;0,58;40,66;0,809;26512
354670;Santa Gertrudes (SP);SP;97,9;162,4;151,8501975;285,99;0,43;38,92;0,782;15906
354680;Santa Isabel (SP);SP;362,4;120;49,54681151;273,19;0,53;43,38;0,766;43740
354690;Santa Lúcia (SP);SP;152,7;51,4;254,7810691;212,81;0,46;37,01;0,782;7853
354700;Santa Maria da Serra (SP);SP;257,1;18;190,2443965;232,26;0,47;32,49;0,78;4673
354710;Santa Mercedes (SP);SP;167,3;16,8;579,5678316;193,48;0,55;44,22;0,741;2803
354740;Santa Rita d'Oeste (SP);SP;210,8;12,8;574,8490937;187,46;0,5;34,05;0,752;2695
354750;Santa Rita do Passa Quatro (SP);SP;754,9;34,8;221,7441567;471,37;0,57;36,29;0,832;26138
354760;Santa Rosa de Viterbo (SP);SP;290,4;73,8;242,3488383;298;0,54;37,8;0,804;21435
354765;Santa Salete (SP);SP;79,4;17,4;556,026604;192,02;0,46;32,25;0,772;1379
354720;Santana da Ponte Pensa (SP);SP;130,3;14,5;563,9284485;215,5;0,49;33,53;0,753;1894
354730;Santana de Parnaíba (SP);SP;181,6;411,5;30,97431454;762,05;0,73;57,41;0,853;74828
354770;Santo Anastácio (SP);SP;197,5;105;542,7581968;261,49;0,54;40,31;0,792;20749
354780;Santo André (SP);SP;175,2;3701,2;16,30094211;512,87;0,53;53,14;0,835;649331
354790;Santo Antônio da Alegria (SP);SP;310,5;18,5;278,5423431;262,49;0,52;29,24;0,77;5764
354800;Santo Antônio de Posse (SP);SP;154,5;117,4;108,599313;319,23;0,55;34,73;0,79;18124
354805;Santo Antônio do Aracanguá (SP);SP;1309,7;5,3;491,6736807;209,68;0,47;38,01;0,754;6929
354810;Santo Antônio do Jardim (SP);SP;109,7;56,1;159,1876269;231,04;0,47;28,52;0,766;6154
354820;Santo Antônio do Pinhal (SP);SP;133,2;47,4;127,6563809;281,61;0,57;32,77;0,796;6328
354830;Santo Expedito (SP);SP;94,2;26,9;522,7025297;212,73;0,53;40,95;0,785;2526
354850;Santos (SP);SP;280,9;1487,3;55,2226636;729,62;0,54;52,89;0,871;417983
354840;Santópolis do Aguapeí (SP);SP;127,9;29,8;449,6229934;193,72;0,49;37,8;0,774;3816
355110;Sarapuí (SP);SP;355,3;22;121,5163148;262,64;0,6;35,88;0,756;7805
355120;Sarutaiá (SP);SP;141,8;26,3;291,6110315;169,52;0,5;35,53;0,719;3739
354860;São Bento do Sapucaí (SP);SP;251,2;41,2;132,9090689;242,83;0,54;33,7;0,776;10355
354870;São Bernardo do Campo (SP);SP;407,1;1720,5;17,76101981;505,45;0,56;53,51;0,834;703177
354880;São Caetano do Sul (SP);SP;15,4;9100,3;12,01603479;834;0,5;50,66;0,919;140159
354890;São Carlos (SP);SP;1143,9;168,7;213,1538302;456,25;0,52;38,23;0,841;192998
354900;São Francisco (SP);SP;75,5;37,9;548,331519;197,82;0,49;31,99;0,758;2863
354940;São Joaquim da Barra (SP);SP;413,4;100,6;352,7763192;338,37;0,54;37,23;0,81;41587
354910;São João da Boa Vista (SP);SP;517,4;149,2;176,2419037;408,33;0,54;34,87;0,843;77387
354920;São João das Duas Pontes (SP);SP;129,9;20,5;521,4011405;220,52;0,53;33,85;0,754;2660
354925;São João de Iracema (SP);SP;178,4;9,4;510,0913735;218,69;0,56;34,06;0,761;1671
354930;São João do Pau d'Alho (SP);SP;118,2;18,4;575,4301762;217,57;0,52;37,24;0,754;2180
354950;São José da Bela Vista (SP);SP;277,7;29;344,2467045;199,59;0,48;33,32;0,753;8075
354960;São José do Barreiro (SP);SP;572,1;7,2;233,0566285;225,63;0,62;37,98;0,727;4143
354970;São José do Rio Pardo (SP);SP;420,1;119,1;218,4539539;337,97;0,51;36,53;0,815;50077
354980;São José do Rio Preto (SP);SP;434,1;824,4;414,1563184;512,01;0,56;41,18;0,834;358523
354990;São José dos Campos (SP);SP;1102,2;488,9;86,71163336;470,02;0,58;48,92;0,849;539313
354995;São Lourenço da Serra (SP);SP;187,1;65,1;46,09083083;239,13;0,58;47,81;0,771;12199
355000;São Luís do Paraitinga (SP);SP;618,6;16,8;140,0087391;229,7;0,54;35,66;0,754;10429
