Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
292220;Muniz Ferreira (BA);BA;115,4;60,1;64,95570951;88,68;0,52;47,57;0,653;6941
292225;Muquém de São Francisco (BA);BA;2878,7;3,1;555,6952735;74,09;0,62;62,52;0,603;9052
292230;Muritiba (BA);BA;111;276,2;64,52675826;116,38;0,54;46,3;0,676;30644
292240;Mutuípe (BA);BA;274,4;74,6;111,3331868;170,78;0,72;48,65;0,657;20462
292250;Nazaré (BA);BA;257,3;102,5;54,92252291;107,84;0,58;54,27;0,676;26365
292260;Nilo Peçanha (BA);BA;386,8;29;94,99547814;72,37;0,54;56,4;0,592;11213
292265;Nordestina (BA);BA;472,8;25;258,6721911;58,92;0,5;57,3;0,55;11800
292270;Nova Canaã (BA);BA;568,6;28,6;268,3057259;81,77;0,52;49,47;0,596;15366
292273;Nova Fátima (BA);BA;373;20,1;194,4039943;111,35;0,55;45,73;0,635;7536
292275;Nova Ibiá (BA);BA;181,4;39,4;152,3779903;79,87;0,5;46,68;0,616;7166
292280;Nova Itarana (BA);BA;458;14,6;168,802923;72,82;0,57;56,68;0,568;6592
292285;Nova Redenção (BA);BA;513;16,7;277,8058135;74,79;0,61;59,42;0,587;8636
292290;Nova Soure (BA);BA;672;36,3;193,1505175;72,9;0,61;61,96;0,596;24405
292300;Nova Viçosa (BA);BA;1330,4;24,1;554,5383882;125,74;0,63;53,49;0,658;32076
